company_name,jd,job_tag,job_title,salary,skill_cata_tag,url
Tensorcom,"Tensorcom, a pioneer in developing innovative semiconductors for high-speed millimeter wave, ultra-low power, wireless communication chipsets, is looking for a candidate who is interested in working on complex, low power, ASIC designs for our next generation WiGig/IEEE 802.11ad compliant SoCs. The interested candidate will participate in a range of ASIC development activities such as defining the SoC architecture, the development of RTL code, the taping-out of the chip, and the evaluation of chip performance.|||In addition to excellent technical skills, good English communication skills are required.|||The interested candidate will be responsible for:|||The interested candidate shall have demonstrable experience in:|||· ASIC flow activities such as:|||o Using front-end ASIC tools to perform simulations, lint/CDC, synthesis, formal verification, static timing, and power analysis|||o Using Verilog and/or System Verilog proficiently|||· Processor Subsystem:|||o Understanding of ARM/RISC-V processor, memory, bus fabric, and interface IPs|||o Hardware/Software interfacing|||o Processor subsystems bring up|||· Verification activities such as:|||o Developing a testbench and test cases|||o Emulating an ASIC on an FPGA development platform|||· SoC system architecture and common peripheral interfaces such as SPI, I2C, UART, GPIO, and JTAG|||Previous working experience on WLAN SoCs, Ethernet NICs, or Storage SoCs is desirable.|||■ BS  ■ MS ■ PhD|||Electrical or Computer Engineering, Communications Engineering, or similar applicable technical degrees.|||5+ years",硬體工程師,"ASIC Design Engineer, 晶片設計工程師",30k - 100k TWD Monthly,,https://meet.jobs/zh-TW/jobs/39459-asic-design-engineer-%E6%99%B6%E7%89%87%E8%A8%AD%E8%A8%88%E5%B7%A5%E7%A8%8B%E5%B8%AB
TrustTeks Ltd.,"Responsible for PCIe Controller design, integration and simulation.|||Familiar with Synopsys PCIe PHY design.|||Debug PCIe-related issue in ASIC or FPGA.|||Requirement:|||At least 5 years (preferred) experiences in RTL design.|||Design experience in High Speed IO Controllers like PCIe or SATA.|||Good ability to integrate Phy IP.|||Familiar with FPGA and silicon debug.|||Good communication skill and team working spirit.",硬體工程師,Senior PCIe Design Engineer 資深PCIe設計工程師,2.5m+ TWD Annually,SystemVerilog|||Verilog|||RTL|||FPGA,https://meet.jobs/zh-TW/jobs/27632-senior-pcie-design-engineer-%E8%B3%87%E6%B7%B1pcie%E8%A8%AD%E8%A8%88%E5%B7%A5%E7%A8%8B%E5%B8%AB
(220037),"Purpose of this Position：|||依部門設定之目標及需求，妥善利用資源，在指定時間內產出符合預期之EMC/Safety解決方案。|||Major Areas of Responsibility：|||內部流程|||- 執行產品開發中EMC/Safety的規格評估、設計、測試驗證與相關法規認證流程。|||- 確實執行工作流程，並對流程持續提出改善建議。|||- 與團隊成員協作，達成專案目標。|||客戶滿意|||- 依據公司目標與產品部的需求，設計品質良好且容易量產的EMC/Safety解決方案。|||- 與產品部合作，提供適當的資料與建議。|||- 積極協助解決客戶服務部提出的客戶問題。|||學習與成長|||- 依部門發展目標，執行自我能力提升之教育訓練計畫。|||跨部門協調|||- 透過溝通協調解決內部與跨部門之問題，如與各單位合作完成硬體維護、客戶服務、生產測試方式改善等工作。|||Minimum Job Requirements：|||- Education：大學(含)以上。|||- Language：中文,英文(TOEIC:470 以上者佳)|||- Experience：|||1. 8年以上電腦產品之EMC規格評估、設計、測試、除錯與法規取證經驗。|||2. 熟悉工業產品領域EMC法規標準，如EN55032/35、EN 50155、EN 60945、IEC 61850-3、DNV、IEC 61000-4…等標準。|||3. 熟悉EMC測試流程與設備操作，如RE、CE、Surge、EFT、ESD、CS、RS…等測試設備。|||4. 熟悉EMC對策所使用的零件特性。|||Purpose of this Position：|||負責、主動、誠實、有熱忱、有執行力及跨部門溝通協作能力",硬體工程師,EMC專案主任工程師,1.1m+ TWD Annually,,https://meet.jobs/zh-TW/jobs/39278-emc%E5%B0%88%E6%A1%88%E4%B8%BB%E4%BB%BB%E5%B7%A5%E7%A8%8B%E5%B8%AB-220037
四零四科技股份有限公司,"
依部門設定之目標及需求, 妥善利用資源, 在指定時間內產出符合預期之硬體產品。|||擁有以下人格特質尤佳:|||- 人際溝通協調能力|||- 責任感|||- 嚴謹度|||- 執行力",硬體工程師,硬體研發專案主任工程師 (ID: 2200BQ),1.1m+ TWD Annually,,https://meet.jobs/zh-TW/jobs/39097-%E7%A1%AC%E9%AB%94%E7%A0%94%E7%99%BC%E5%B0%88%E6%A1%88%E4%B8%BB%E4%BB%BB%E5%B7%A5%E7%A8%8B%E5%B8%AB-id-2200bq
Xing mobility,"工作內容:|||1. 評估及分析新產品量產製造可行性。|||2. 新產品試產, 異常問題點解析及擬定對策。|||3. 規劃量產生產流程，設計夾、治具，協助代工廠順利導入量產。|||4. 協助代工廠解析量產問題點解析及對策以提升生產良率。|||1. Evaluate and analyze the manufacturing feasibility of the new product.|||2. The new product trial run, problem analysis and identify the solution.|||3. Planning the manufacturing process, designing fixtures and jigs, assist the factory to transfer to the production phase.|||4. Assist the factory with the problem analysis to improve the production yield rate.|||其他條件:|||1. 需熟悉3D繪圖軟體、GD&T與公差分析。|||2. 熟悉車規電子、電池產品生產製造流程|||3. 具備良好邏輯判斷以及問題解析技巧|||4. 能夠適應多樣化及動態工作環境|||1. Familiar with 3D CAD software, GD&T and tolerance analysis.|||2. Understanding the manufacturing process of automotive electrical or battery parts.|||3. Strong problem-solving skills and logical approach.|||4. Ability to work in a diverse and dynamic environment. Tool：CAD software (either CATIA, Solidworks, onshape)",機構 / 熱流工程師,Production Mechanical Engineer 機構製程工程師,60k - 80k TWD Monthly,,https://meet.jobs/zh-TW/jobs/39367-production-mechanical-engineer-%E6%A9%9F%E6%A7%8B%E8%A3%BD%E7%A8%8B%E5%B7%A5%E7%A8%8B%E5%B8%AB
Xing mobility,"工作內容:|||1. 設計、開發浸沒式電池系統之機構零組件，確保達成各子系統功能，如機械結構強度、密封性、冷卻性能及電池性能。|||2. 設計與開發機構零件相關製程包含板金沖壓、塑膠射出、密封元件、鋁擠型、鋁壓鑄及焊接。|||3. 設計、開發電池之主動安全監控模組系統，如系統配置、電子元件選料、電氣安全、耐熱性及耐振動性能。|||4. 偕同客戶設計開發客製化電池系統，包含電動乘用車、電動商用車及儲能系統等應用領域電池。|||1. Design and develop the mechanical part of the IMMERSIOTM battery system to achieve the system requirement, such as mechanical strength, sealing, cooling performance, and battery performance.|||2. Design and develop the mechanical parts, including the stamping sheet metal, injection molding, sealing parts, extrusion, die casting, and welding.|||3. Design and develop the Active Safety Module system, such as system layout, select the electric parts, electric safety, thermal resistance, and the anti-vibration performance.|||4. Co-work with the customer to design and develop the customized battery system, the application field including the passenger EV, the commercial EV, and the ESS.|||其他條件:|||1. 需熟悉3D繪圖軟體、GD&T與公差分析。|||2. 具備以下零件之製程設計開發經驗佳，如板金沖壓、擠型、壓鑄或塑膠射出。|||3. 具備車規產品或車廠設計開發經驗佳。|||4. 具備高壓電池系統機構件設計開發經驗佳。|||5. 熟悉HV電池系統相關規範佳，如UN38.3, ECE R100, GB38031…等。|||1. Familiar with 3D CAD software, GD&T and tolerance analysis.|||2. Experience in mechanical design with different MFG processes, such as stamping, extrusion, die casting, or injection molding.|||3. Experience in automotive parts or experience in the automotive industry.|||4. Experience with mechanical design in the HV battery system.|||5. Familiar with HV battery system regulations, such as UN38.3, ECE R100, GB3803, etc. Tool：CAD software (either CATIA, Solidworks, Onshape)",機構 / 熱流工程師,Mechanical Engineer 機構工程師(電池模組),50k - 80k TWD Monthly,,https://meet.jobs/zh-TW/jobs/39363-mechanical-engineer-%E6%A9%9F%E6%A7%8B%E5%B7%A5%E7%A8%8B%E5%B8%AB%E9%9B%BB%E6%B1%A0%E6%A8%A1%E7%B5%84
以恩資訊,"1. 3年以上專案導入經驗|||2. 擔任PreSelling及產品導入工作|||3. 需與客戶、內部技研發單位溝通, 確保專案順利完成。|||4. 對客戶進行顧問式介紹產品, 協助客戶完善產品應用情境。|||5. 具備製造業生產管理、ERP、MES等相關軟體應用經驗",產品 / 專案管理,Project Manager (Smart Manufacturing product) | 智慧製造產品專案經理,120k+ TWD Monthly,專案管理|||產品介紹及解說銷售|||溝通能力|||企業資源規劃管理(ERP)|||MES|||Project Management,https://meet.jobs/zh-TW/jobs/36934-project-manager-smart-manufacturing-product-%E6%99%BA%E6%85%A7%E8%A3%BD%E9%80%A0%E7%94%A2%E5%93%81%E5%B0%88%E6%A1%88%E7%B6%93%E7%90%86
以恩資訊,"1. 5年以上企業軟體產品經理經驗|||2. 具備了解市場、相關產品、制定產品定位、功能規格能力|||3. 與客戶溝通，落實滿足客戶產品應用情境|||4. 與內部專案、技研發單位溝通, 確保產品如期如質產出|||5. 與外部夥伴合作，拓展產品市佔率|||6. 具備資安或智慧製造相關領域經驗",產品 / 專案管理,Product Manager | 產品經理,65k+ TWD Monthly,產品經理|||市場分析|||軟體開發規格文件|||溝通能力|||專案管理,https://meet.jobs/zh-TW/jobs/36935-product-manager-%E7%94%A2%E5%93%81%E7%B6%93%E7%90%86
以恩資訊,"*工作地點可在台中、台北|||1. 5年以上專案導入經驗|||2. 擔任PreSelling及產品導入工作|||3. 需與客戶、內部技研發單位溝通, 確保專案順利完成。|||4. 對客戶進行顧問式介紹產品, 協助客戶完善產品應用情境。|||5. 具備資安軟體應用經驗",產品 / 專案管理,Project Manager(Information security product) | 資安產品專案經理,90k+ TWD Monthly,專案管理|||產品介紹及解說銷售|||溝通能力|||product management,https://meet.jobs/zh-TW/jobs/36933-project-managerinformation-security-product-%E8%B3%87%E5%AE%89%E7%94%A2%E5%93%81%E5%B0%88%E6%A1%88%E7%B6%93%E7%90%86
Narrow Pacific,"•Do something meaningful; Be a part of the future of finance technology and the no.1 company in the industry|||•Fast moving, challenging and unique business problems|||•International work environment and flat organisation|||•Great career development opportunities in a growing company|||••Competitive salary|||• Casual work attire",產品 / 專案管理,Project Manager,360k - 720k TWD Annually,,https://meet.jobs/zh-TW/jobs/36762-project-manager
TITANSOFT 新加坡商鈦坦科技股份有限公司,"工作內容|||1. Conduct data analysis to support Product Owner and Business Leaders in business decisions and requirements|||2. Develop and automate reports for analytical purposes|||3. Collaborate with other Product Development teams to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations|||4. Support key decision makers to improve products and services|||Qualification|||1. BA/BS in Mathematics, Statistics, Finance, Computer Science, Information Technology or other equivalent qualifications|||Experience|||1. Experience in measuring cost and production|||2. Experience working with statistical software (e.g. R, Python, Excel, etc.)|||3. Experience in measuring cost and production|||Personality Traits / Characteristics|||1. Experience in scripting with SQL|||2. Experience in tracking with GTM or GA|||3. Data visualization (such as Qlikview, Metabase, Tableau, Excel, etc)|||4. Emphasis on outcomes and improvements in product performance|||5. Ability to translate analysis results into business recommendations and insights|||6. Ability to present the insights clearly to technical and non-technical audiences|||7. Strong written, verbal communication and presentations skills",產品 / 專案管理,【採線上面談】Business Analyst 商業分析師 (台中市政府旁),45k - 65k TWD Monthly,A/B and Multivariate testing management,https://meet.jobs/zh-TW/jobs/39243-%E6%8E%A1%E7%B7%9A%E4%B8%8A%E9%9D%A2%E8%AB%87business-analyst-%E5%95%86%E6%A5%AD%E5%88%86%E6%9E%90%E5%B8%AB-%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%94%BF%E5%BA%9C%E6%97%81
